2019-05-02-01,39,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.016,44
2019-05-02-02,140,4,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,155
2019-05-02-03,39,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0.082,46
2019-05-02-04,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.049,31
2019-05-02-05,54,17,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0.087,74
2019-05-02-06,31,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.023,35
2019-05-02-07,10,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0.04,18
2019-05-02-08,51,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.016,55
2019-05-02-09,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,29
2019-05-02-10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6
2019-05-02-11,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,7
2019-05-02-12,26,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.031,31
2019-05-02-13,45,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0.186,93
2019-05-02-14,85,45,0,0,0,2,0,0,4,3,0,0,0,0,0,0,10,0.061,139
2019-05-02-15,106,22,0,0,0,0,2,0,2,38,0,0,0,7,0,0,5,0.024,177
2019-05-02-16,31,240,45,0,0,0,0,0,0,1,0,0,0,0,0,0,47,0.127,317
2019-05-02-17,46,16,254,0,0,0,1,0,8,5,0,0,0,0,0,0,4,0.012,330
2019-05-02-18,33,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0.102,45
2019-05-02-19,354,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0.146,373
2019-05-02-20,388,107,17,0,0,0,0,4,0,0,0,0,0,1,0,0,135,0.261,517
2019-05-02-21,15,400,0,0,0,1,0,1,0,0,0,0,0,0,0,0,122,0.289,417
2019-05-02-22,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,86
2019-05-02-23,69,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0.523,83
2019-05-03-00,82,29,224,0,0,1,3,0,0,2,0,3,0,0,0,0,47,0.129,344
2019-05-03-01,32,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0.178,68
2019-05-03-02,174,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0.071,179
2019-05-03-03,140,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,16,0.083,157
2019-05-03-04,44,12,1,0,0,1,4,0,30,0,0,0,0,0,0,0,47,0.204,92
2019-05-03-05,253,68,1,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0.094,323
2019-05-03-06,36,118,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0.078,156
2019-05-03-07,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.167,4
